42_energy,42_index,68_energy,68_index,0_energy,0_index,27_energy,27_index,40_energy,40_index,66_energy,66_index,57_energy,57_index,83_energy,83_index,55_energy,55_index,81_energy,81_index,54_energy,54_index,53_energy,53_index,80_energy,80_index,70_energy,70_index,96_energy,96_index,69_energy,69_index,95_energy,95_index,84_energy,84_index,110_energy,110_index
,,226.89518094950657,130.0,,,,,,,,,,,209.07312178016653,445.0,,,233.08155893354717,364.0,,,,,666.048939242002,937.0,,,252.7864280994507,1325.0,,,217.4670890320641,1172.0,,,228.66367468141976,2400
,,227.2659878565766,89.0,,,,,,,,,,,209.49178822111656,294.0,,,233.34454782497164,417.0,,,,,9229.176400667771,934.0,,,252.8603330390152,1291.0,,,217.77906750802316,1792.0,,,229.082336236876,1986
,,231.35948165021415,80.0,,,,,,,,,,,209.59572045002855,556.0,,,233.4055088578799,787.0,,,,,,,,,253.2953553244614,1465.0,,,217.89002465344527,1194.0,,,229.1484786213411,1992
,,234.3681915302592,78.0,,,,,,,,,,,210.58529229121044,562.0,,,233.7920839865643,367.0,,,,,,,,,254.0359402790295,1018.0,,,218.47786477696803,1664.0,,,229.2342346144297,1870
,,236.2609769605913,113.0,,,,,,,,,,,211.0863514799497,587.0,,,234.25232086290453,425.0,,,,,,,,,254.1602807686068,1568.0,,,218.6863222253537,1823.0,,,230.3662344919286,2466
,,237.08702953748215,149.0,,,,,,,,,,,211.60744904578087,578.0,,,236.25163828140407,674.0,,,,,,,,,254.9823155384874,1566.0,,,219.0264852278379,1820.0,,,230.37115089631743,2001
,,237.9872698340185,139.0,,,,,,,,,,,211.93393961128064,513.0,,,236.88527868483672,760.0,,,,,,,,,254.9952745540383,1471.0,,,219.25896671774692,1512.0,,,230.73348164081992,2065
,,240.5625586796343,145.0,,,,,,,,,,,212.05539056602228,457.0,,,238.84807375111336,403.0,,,,,,,,,255.21690919819068,1552.0,,,219.6763248825197,1245.0,,,231.3580457321411,1990
,,245.78396983087003,48.0,,,,,,,,,,,212.1928593604329,573.0,,,239.5621446006097,795.0,,,,,,,,,255.83257510886577,1052.0,,,219.85685122037543,1435.0,,,231.3925447181946,2074
,,246.1677267797876,151.0,,,,,,,,,,,212.58933069873535,512.0,,,239.6620472093637,771.0,,,,,,,,,255.90933791117615,1702.0,,,219.9169083063336,1784.0,,,231.625866674451,2398
,,247.5513842575848,133.0,,,,,,,,,,,213.1724907354841,477.0,,,240.20707848937357,744.0,,,,,,,,,255.9998380964508,1370.0,,,220.76495977935443,1209.0,,,231.7679693171747,2331
,,247.56845180893103,143.0,,,,,,,,,,,213.95653713118463,268.0,,,240.41475444987253,380.0,,,,,,,,,256.39141352389987,1039.0,,,220.9193434982226,1657.0,,,232.22314679443912,2298
,,250.2645267615575,120.0,,,,,,,,,,,214.7246918413329,312.0,,,240.80786517902052,605.0,,,,,,,,,256.6214427650524,1583.0,,,221.1280033127741,1411.0,,,232.24387068794235,2329
,,253.370285943668,45.0,,,,,,,,,,,215.3982038533574,465.0,,,242.2339221272747,753.0,,,,,,,,,256.6843500311465,1295.0,,,222.1656859376124,1520.0,,,232.68176295135515,2299
,,253.64953859266515,11.0,,,,,,,,,,,215.8976153156991,517.0,,,242.54389787154517,390.0,,,,,,,,,256.7590767446525,1084.0,,,222.64357178133744,1519.0,,,233.07949793211668,2347
,,255.93973779939807,144.0,,,,,,,,,,,216.06061024974557,303.0,,,242.7783095514785,357.0,,,,,,,,,256.8959695686073,1472.0,,,223.5622721747397,1251.0,,,233.64807655570095,2179
,,257.435565496601,77.0,,,,,,,,,,,216.2372736363128,456.0,,,242.9924075878513,406.0,,,,,,,,,257.1836410772801,1313.0,,,223.6155540481577,1224.0,,,233.7212868533476,2176
,,258.7521905674738,98.0,,,,,,,,,,,218.51147313547537,484.0,,,243.92450722863325,633.0,,,,,,,,,257.2458585964743,1035.0,,,223.6931784255335,1390.0,,,233.84060058687223,2174
,,260.3400804616116,152.0,,,,,,,,,,,218.6281327166603,692.0,,,243.95418468446277,661.0,,,,,,,,,257.3868417879814,1298.0,,,223.85487230090428,1283.0,,,233.9444017449768,1894
,,270.753267986745,97.0,,,,,,,,,,,218.909860705127,2328.0,,,244.46159240786503,402.0,,,,,,,,,258.90865460637144,1099.0,,,223.88691123947453,1537.0,,,233.95268980870785,2186
,,275.6775929931812,70.0,,,,,,,,,,,219.5232310833002,473.0,,,244.8918085213164,385.0,,,,,,,,,259.1156891868317,1111.0,,,224.13877835520307,1846.0,,,234.0574826183516,2166
,,281.0683235103249,64.0,,,,,,,,,,,221.3173338517009,452.0,,,245.5852990116531,752.0,,,,,,,,,259.221431310535,1019.0,,,224.28990524146337,1644.0,,,234.25501163608988,2377
,,282.9834470829132,140.0,,,,,,,,,,,221.4524124123559,686.0,,,246.0247319160876,398.0,,,,,,,,,259.4258769254972,1712.0,,,225.1555720198999,1434.0,,,234.5299401165064,2183
,,283.9125651295634,95.0,,,,,,,,,,,222.2407042750596,691.0,,,246.40482160806835,423.0,,,,,,,,,259.71158087183227,999.0,,,225.48960191009647,1524.0,,,234.96080662491863,2177
,,284.14663258396746,86.0,,,,,,,,,,,222.27677265275452,694.0,,,246.46471722052107,730.0,,,,,,,,,259.9365052017877,1103.0,,,225.67118750038728,1510.0,,,234.96141283284544,2472
,,284.9745614469086,1220.0,,,,,,,,,,,224.889444617092,564.0,,,246.6737644616824,418.0,,,,,,,,,260.2744410943085,1106.0,,,227.2858984153301,1662.0,,,235.13775771750844,2085
,,294.52335241539134,99.0,,,,,,,,,,,225.29677690651764,521.0,,,246.8156918358955,658.0,,,,,,,,,260.32218647663564,1017.0,,,227.95593711636573,1199.0,,,235.25555847606577,2464
,,294.7239034560424,141.0,,,,,,,,,,,225.54113699017427,511.0,,,247.04703487278175,394.0,,,,,,,,,260.6350086163019,1736.0,,,227.96057836360612,1517.0,,,235.30251220560223,2373
,,300.4966932862511,88.0,,,,,,,,,,,225.9326392505067,289.0,,,248.20240456881703,439.0,,,,,,,,,260.9817410895037,1311.0,,,227.96971922781552,1663.0,,,235.324577234192,2184
,,304.6574615287539,54.0,,,,,,,,,,,226.22457001534653,333.0,,,248.49826870097476,784.0,,,,,,,,,261.56920201822743,1036.0,,,228.128291311275,1254.0,,,235.69358848513207,1965
,,307.77203616064173,76.0,,,,,,,,,,,226.5502677840724,479.0,,,248.7885874439148,747.0,,,,,,,,,261.7391899130795,1006.0,,,228.7353289510804,1806.0,,,235.7317966281888,2330
,,321.7363602300462,87.0,,,,,,,,,,,226.82426583001623,570.0,,,248.95792600769053,410.0,,,,,,,,,262.4044115256908,1574.0,,,229.06035165279977,1532.0,,,235.90909718034013,2345
,,322.27690964457787,85.0,,,,,,,,,,,227.1978897836138,482.0,,,248.9853913696887,792.0,,,,,,,,,262.6033761592991,1330.0,,,229.17795499586964,1529.0,,,236.42082606492588,2480
,,326.88089609209044,129.0,,,,,,,,,,,227.42047914751697,287.0,,,249.596270247112,371.0,,,,,,,,,262.8211192432945,1569.0,,,229.292486436948,1693.0,,,236.81752495186885,2157
,,335.1158023485693,49.0,,,,,,,,,,,227.6888395617095,687.0,,,250.1096663671773,746.0,,,,,,,,,262.9605593641441,1026.0,,,229.40442090273103,1648.0,,,236.93881802764628,2052
,,351.5515124240216,92.0,,,,,,,,,,,227.75851055240912,474.0,,,251.15717433555704,635.0,,,,,,,,,263.0855907515384,1582.0,,,229.85772065828624,1234.0,,,237.05353949171655,2511
,,362.5493109550376,65.0,,,,,,,,,,,229.4175848833088,300.0,,,251.6261529962076,396.0,,,,,,,,,263.3572284870458,1002.0,,,229.9026954416516,1818.0,,,237.2161256464128,2267
,,392.10938875919214,69.0,,,,,,,,,,,229.573926243818,315.0,,,252.2581295956338,667.0,,,,,,,,,263.4990365075023,1570.0,,,230.34575692887867,1801.0,,,237.2840665499445,2006
,,392.8882614160434,135.0,,,,,,,,,,,230.43472206581808,339.0,,,252.2904336373689,740.0,,,,,,,,,263.630526830134,1316.0,,,230.5680551065034,1250.0,,,237.57728918856867,1861
,,880.9427314746035,91.0,,,,,,,,,,,230.48354982523736,547.0,,,253.20099173888377,817.0,,,,,,,,,263.7634960415308,1497.0,,,230.65306186479745,1811.0,,,237.5786614507168,1998
,,932.2113462809656,53.0,,,,,,,,,,,230.7225384858089,324.0,,,253.57384014465876,650.0,,,,,,,,,264.02961821736426,1726.0,,,230.688815309722,1386.0,,,237.7360032666092,1884
,,,,,,,,,,,,,,231.0395685045632,683.0,,,253.9504013741234,745.0,,,,,,,,,264.3360489668756,1322.0,,,230.8674521297316,1533.0,,,238.0391142098128,2462
,,,,,,,,,,,,,,231.3286160299627,337.0,,,254.14703923872196,757.0,,,,,,,,,264.57215958390594,1327.0,,,230.9183917553062,1812.0,,,238.37035958041716,2471
,,,,,,,,,,,,,,231.8836718843037,343.0,,,254.2453436795909,767.0,,,,,,,,,264.57273493448133,1554.0,,,230.9700470741921,1805.0,,,238.48663728732,2161
,,,,,,,,,,,,,,231.98467381520285,588.0,,,254.41096765939395,807.0,,,,,,,,,264.797440448999,1108.0,,,231.20387964976183,1289.0,,,238.839818425268,1880
,,,,,,,,,,,,,,232.21559804659992,481.0,,,254.4675613015673,648.0,,,,,,,,,265.3382292637804,1708.0,,,231.44657209437187,1787.0,,,238.89766021680703,2300
,,,,,,,,,,,,,,232.93671652501567,317.0,,,255.26126922314657,781.0,,,,,,,,,265.6227902663485,1090.0,,,232.00879664203887,1171.0,,,239.70102265967716,1960
,,,,,,,,,,,,,,233.13612300221288,684.0,,,255.68251069608584,776.0,,,,,,,,,266.0355633527218,1468.0,,,232.0932777301704,1635.0,,,239.8493462498421,2167
,,,,,,,,,,,,,,233.23612076547695,288.0,,,256.8505800055865,634.0,,,,,,,,,266.4498923016689,1137.0,,,232.2123826355699,1389.0,,,239.86153134849536,2396
,,,,,,,,,,,,,,233.5117995917444,576.0,,,257.16265422697063,665.0,,,,,,,,,266.9695875736264,1136.0,,,232.84808555415705,1526.0,,,240.1792412554693,2395
,,,,,,,,,,,,,,233.6461674172152,499.0,,,257.1942979441659,758.0,,,,,,,,,267.04057826986224,1741.0,,,233.1022469743055,1513.0,,,240.75818651921924,2372
,,,,,,,,,,,,,,234.05736955496204,490.0,,,257.8571895919032,604.0,,,,,,,,,267.1944367198987,995.0,,,233.13672709363652,1845.0,,,240.81782224519276,2185
,,,,,,,,,,,,,,234.150064465726,523.0,,,259.17197368207053,655.0,,,,,,,,,267.64830552694855,1723.0,,,233.40641452209155,1655.0,,,240.8986046553276,2249
,,,,,,,,,,,,,,235.63004403672036,520.0,,,260.2875073730456,766.0,,,,,,,,,268.4808314218796,1752.0,,,233.4431007403748,1413.0,,,241.59242376353643,2169
,,,,,,,,,,,,,,236.2076985518046,491.0,,,260.76139710708776,640.0,,,,,,,,,268.6504113993019,1585.0,,,233.80543263340243,1646.0,,,242.2640904347937,2274
,,,,,,,,,,,,,,236.2364429237112,502.0,,,261.4838799893871,782.0,,,,,,,,,268.6645753377068,1704.0,,,233.99455954876976,1821.0,,,242.35162169586053,2351
,,,,,,,,,,,,,,236.80471154623933,335.0,,,261.786644292754,433.0,,,,,,,,,268.87411214785425,1027.0,,,234.02104197030167,1674.0,,,242.62184161783057,2051
,,,,,,,,,,,,,,238.7760825431464,301.0,,,261.95625849487107,764.0,,,,,,,,,268.8887118541864,1337.0,,,234.29475190835723,1814.0,,,242.70457004141088,2008
,,,,,,,,,,,,,,239.62280875153948,307.0,,,263.53904098510327,636.0,,,,,,,,,268.9386305775691,1559.0,,,234.44310777649247,1652.0,,,242.7836337072128,2518
,,,,,,,,,,,,,,239.717651472699,488.0,,,263.93416028683777,762.0,,,,,,,,,269.4176792073595,1727.0,,,234.67239715279675,1803.0,,,243.20664853345556,2090
,,,,,,,,,,,,,,240.0234145801766,471.0,,,264.0525738328458,773.0,,,,,,,,,269.9452307868036,1466.0,,,234.90923213700387,1425.0,,,243.99197427065295,2341
,,,,,,,,,,,,,,240.99989319606487,325.0,,,264.48329217532205,805.0,,,,,,,,,270.0234387454249,1102.0,,,235.2192332964148,1634.0,,,244.28081846266252,2277
,,,,,,,,,,,,,,241.3453251644437,559.0,,,264.7976601431187,669.0,,,,,,,,,270.2698621359398,1305.0,,,236.01302309384252,1457.0,,,244.45228861995244,2382
,,,,,,,,,,,,,,241.59908868751015,707.0,,,265.4772659547595,432.0,,,,,,,,,270.30865245312737,1553.0,,,236.02226727189264,1522.0,,,244.49995082178927,2515
,,,,,,,,,,,,,,245.0344729593725,500.0,,,265.5841056681622,749.0,,,,,,,,,270.3609751222206,1097.0,,,236.1371144390376,1387.0,,,244.7332046253769,2315
,,,,,,,,,,,,,,245.1180547761108,510.0,,,266.65004306428307,427.0,,,,,,,,,270.8933534841917,1113.0,,,236.23128528290383,1654.0,,,244.80093592566288,2390
,,,,,,,,,,,,,,245.52045899934103,524.0,,,267.48616181405845,772.0,,,,,,,,,271.07907529894635,1555.0,,,236.49959173554703,1665.0,,,244.960099519938,2497
,,,,,,,,,,,,,,246.10037776384743,534.0,,,267.99625739873176,770.0,,,,,,,,,271.1858188176724,1562.0,,,236.52161122352888,1509.0,,,244.99942510910836,2014
,,,,,,,,,,,,,,246.1894480971195,697.0,,,268.02881110004824,780.0,,,,,,,,,271.29876222778216,1476.0,,,236.5697072306729,1201.0,,,245.3239804681766,2566
,,,,,,,,,,,,,,246.79009596317,705.0,,,269.8954277027411,804.0,,,,,,,,,271.6258492922514,1499.0,,,237.09746063656317,1247.0,,,246.43535468301184,2271
,,,,,,,,,,,,,,247.48814861542036,685.0,,,271.6976035964253,793.0,,,,,,,,,272.2019355270719,1558.0,,,237.41190030354971,1813.0,,,246.50251295624685,1918
,,,,,,,,,,,,,,250.86175997032748,586.0,,,271.7557607193665,788.0,,,,,,,,,272.2532083290495,1010.0,,,237.62401404979187,1534.0,,,246.7370739670685,1907
,,,,,,,,,,,,,,252.04384320675348,296.0,,,274.0954536113249,796.0,,,,,,,,,272.87817830171207,1321.0,,,238.02788015362552,1788.0,,,246.8073149966652,2146
,,,,,,,,,,,,,,252.4803264129206,297.0,,,276.6491938049379,421.0,,,,,,,,,273.6969767540748,1571.0,,,238.04287472661667,1184.0,,,246.95110480651903,2182
,,,,,,,,,,,,,,252.71765867240325,722.0,,,277.16517815862045,617.0,,,,,,,,,274.2964584028723,1557.0,,,238.17035097549845,1401.0,,,247.05288092265343,2512
,,,,,,,,,,,,,,254.07363554575616,341.0,,,278.2732401544696,666.0,,,,,,,,,274.51525626008964,1572.0,,,238.20715248157435,1455.0,,,247.2250964912518,1871
,,,,,,,,,,,,,,254.08895072883212,446.0,,,278.8100594846706,646.0,,,,,,,,,274.5977252231351,1088.0,,,238.2591876831531,1837.0,,,247.4410566486523,2180
,,,,,,,,,,,,,,254.666122604608,690.0,,,282.629074982627,818.0,,,,,,,,,275.1814876740365,1563.0,,,239.08420790158328,1279.0,,,247.67717072736383,2619
,,,,,,,,,,,,,,254.7843130724116,577.0,,,284.55293741686626,808.0,,,,,,,,,275.8038873439701,1579.0,,,239.8833673522798,1673.0,,,247.8127425524756,2047
,,,,,,,,,,,,,,255.35935979814872,704.0,,,284.8633135463137,670.0,,,,,,,,,276.0772600015315,1049.0,,,239.9340639361301,1170.0,,,248.0978034736368,2147
,,,,,,,,,,,,,,256.3897389550137,708.0,,,284.9123894811226,819.0,,,,,,,,,276.1115302638654,1478.0,,,241.07874985746443,1639.0,,,248.35134983302083,2187
,,,,,,,,,,,,,,256.944431727725,706.0,,,285.32037806100146,799.0,,,,,,,,,276.29930209571654,1738.0,,,241.26778771921636,1642.0,,,248.927696478935,2457
,,,,,,,,,,,,,,258.4111913327535,700.0,,,285.68525874136566,430.0,,,,,,,,,276.8689348053013,1597.0,,,241.66204905207985,1167.0,,,249.19246306595485,1876
,,,,,,,,,,,,,,259.3712938321619,498.0,,,287.39622040168285,638.0,,,,,,,,,276.88426439254914,1720.0,,,241.8841896280243,1690.0,,,249.24377729843744,2389
,,,,,,,,,,,,,,259.596215860499,720.0,,,287.62453127725064,759.0,,,,,,,,,277.32087310455387,1756.0,,,243.26213773994448,1849.0,,,249.4323023872033,2461
,,,,,,,,,,,,,,259.8158765640369,723.0,,,287.88702991939454,678.0,,,,,,,,,277.9998187968104,1065.0,,,243.51291358357784,1527.0,,,249.53915355311463,2237
,,,,,,,,,,,,,,261.027192389247,487.0,,,287.8933734084048,801.0,,,,,,,,,278.50905667770843,1753.0,,,243.79699991036816,1670.0,,,249.80468856351484,2383
,,,,,,,,,,,,,,261.885792697626,699.0,,,287.94567043956835,399.0,,,,,,,,,278.57357301037086,1112.0,,,243.9912138867834,1422.0,,,250.36152774940007,2638
,,,,,,,,,,,,,,263.29702354671525,589.0,,,288.3928027593146,671.0,,,,,,,,,278.62820584915767,1735.0,,,244.0572437239904,1227.0,,,250.44030974150436,2193
,,,,,,,,,,,,,,265.205401719322,696.0,,,288.76804789108826,392.0,,,,,,,,,279.1259468889216,1028.0,,,244.39674239896837,1259.0,,,250.53165172213815,2639
,,,,,,,,,,,,,,265.42143474669444,682.0,,,289.50340700152805,442.0,,,,,,,,,279.14314953066486,1312.0,,,244.44279796139668,1205.0,,,250.5521415943179,2054
,,,,,,,,,,,,,,266.1027587956364,702.0,,,289.9424824477775,765.0,,,,,,,,,279.4302168075106,1576.0,,,245.35415430086812,1658.0,,,250.67178220141355,2094
,,,,,,,,,,,,,,266.4142453145417,572.0,,,290.9939130125107,783.0,,,,,,,,,279.5037567803509,1048.0,,,245.75897734753784,1396.0,,,250.91472164628715,1940
,,,,,,,,,,,,,,266.50927640897345,712.0,,,291.12188169877794,642.0,,,,,,,,,280.2448564998877,1503.0,,,246.01578145174895,1273.0,,,251.0305788858716,2084
,,,,,,,,,,,,,,267.6580620536938,538.0,,,292.434084740335,779.0,,,,,,,,,281.4262251320628,1050.0,,,246.6266110741828,1546.0,,,251.09398922794048,1892
,,,,,,,,,,,,,,267.6643759631726,698.0,,,294.65023376138373,649.0,,,,,,,,,281.82788213401864,1060.0,,,246.6282508778141,1656.0,,,251.16151165871185,2637
,,,,,,,,,,,,,,267.7211242653592,688.0,,,294.7761294710792,657.0,,,,,,,,,283.5084315314094,1578.0,,,247.33810551317032,1518.0,,,251.2702611475364,2504
,,,,,,,,,,,,,,269.3582230764093,709.0,,,297.2583467060604,739.0,,,,,,,,,284.59977424234114,1551.0,,,247.53968942875343,1676.0,,,251.3927352284886,2458
,,,,,,,,,,,,,,269.6372472840603,518.0,,,300.28713121289,415.0,,,,,,,,,284.6459361028956,1367.0,,,247.56556673854325,1525.0,,,251.4485741003344,2554
,,,,,,,,,,,,,,270.01165710369054,569.0,,,300.38018519882104,659.0,,,,,,,,,284.77939792160106,1131.0,,,247.5810377569588,1808.0,,,251.5318136204513,2007
,,,,,,,,,,,,,,271.34112918826054,342.0,,,303.3654800296752,440.0,,,,,,,,,285.5310043608841,1382.0,,,248.1041216087137,1530.0,,,251.6293893001842,2386
,,,,,,,,,,,,,,271.3879134728191,581.0,,,304.51613289168284,653.0,,,,,,,,,285.75588827648727,1142.0,,,248.14318043809408,1645.0,,,251.7765557873796,1895
,,,,,,,,,,,,,,271.586995542428,695.0,,,304.87159268751486,812.0,,,,,,,,,285.8847157957276,1053.0,,,248.6365981511428,1203.0,,,252.194072219325,2152
,,,,,,,,,,,,,,271.74296981507257,476.0,,,307.51950128260086,802.0,,,,,,,,,286.33539471812406,1300.0,,,249.35121569459508,1515.0,,,252.20223501029972,1980
,,,,,,,,,,,,,,271.838377975151,472.0,,,312.6261794964311,680.0,,,,,,,,,286.51494716512474,1345.0,,,249.55588678512643,1536.0,,,252.30397193320903,2154
,,,,,,,,,,,,,,272.1035482388146,305.0,,,313.03480815064887,428.0,,,,,,,,,286.69647331510293,1474.0,,,249.65467897461772,1416.0,,,252.3343636246477,2360
,,,,,,,,,,,,,,272.4542475232292,693.0,,,314.28733616120127,734.0,,,,,,,,,287.0138203597849,1329.0,,,250.8679417493239,1418.0,,,252.34226731406235,2358
,,,,,,,,,,,,,,273.3783101822579,485.0,,,321.88982875716925,769.0,,,,,,,,,287.31653638884103,1145.0,,,251.0284043929014,1235.0,,,252.64405511164665,2272
,,,,,,,,,,,,,,274.03113086760163,585.0,,,322.70467534905777,814.0,,,,,,,,,287.50916569242014,1135.0,,,251.66686925235103,1700.0,,,253.2186421203096,1879
,,,,,,,,,,,,,,274.6321237426481,703.0,,,324.0455562076765,791.0,,,,,,,,,288.0074295861324,1565.0,,,252.4173541639645,1548.0,,,253.3149672917698,2279
,,,,,,,,,,,,,,275.97792527388503,475.0,,,326.36773901685626,815.0,,,,,,,,,288.0801310617041,1556.0,,,252.61298178829168,1669.0,,,253.3157100038116,2079
,,,,,,,,,,,,,,278.1641671537716,530.0,,,328.24241073581214,654.0,,,,,,,,,288.57165044376507,1130.0,,,252.6304852880045,1843.0,,,253.60076821548117,2338
,,,,,,,,,,,,,,282.0458068323665,493.0,,,328.8432533560945,789.0,,,,,,,,,288.58295661066165,1573.0,,,252.8167526773125,1208.0,,,253.7467368700482,2141
,,,,,,,,,,,,,,286.6257116480153,537.0,,,329.98528653091,656.0,,,,,,,,,289.41131578248195,1751.0,,,252.83987561064515,1419.0,,,253.7799080081288,2355
,,,,,,,,,,,,,,287.0217043632239,533.0,,,335.2763637366203,775.0,,,,,,,,,290.16395768802386,1596.0,,,253.11580146872475,1388.0,,,253.8456255589086,2083
,,,,,,,,,,,,,,287.0952606209637,332.0,,,336.35695695731386,438.0,,,,,,,,,290.1665393045228,1489.0,,,253.74801587789008,1523.0,,,254.08544649915265,2446
,,,,,,,,,,,,,,287.1008816030027,713.0,,,336.9007030214484,816.0,,,,,,,,,290.2408938631983,1608.0,,,254.5686193473889,1168.0,,,254.11416213113276,2029
,,,,,,,,,,,,,,287.99951628562906,340.0,,,346.49142877396724,800.0,,,,,,,,,290.48915111169225,1603.0,,,255.21448692691783,1666.0,,,254.3161472457982,2496
,,,,,,,,,,,,,,288.23104030290006,525.0,,,348.7055201610787,681.0,,,,,,,,,290.7367147115168,1348.0,,,255.7135088348801,1822.0,,,254.41768632375,2080
,,,,,,,,,,,,,,292.06853682041844,497.0,,,349.7320636290331,790.0,,,,,,,,,290.77542552063727,1486.0,,,256.00177842635026,1824.0,,,254.47847509916596,2659
,,,,,,,,,,,,,,293.02663263838315,522.0,,,351.57502766463097,803.0,,,,,,,,,291.15157213180527,1347.0,,,256.1143660812833,1514.0,,,254.5260078522604,1897
,,,,,,,,,,,,,,293.7486193449291,711.0,,,352.882889856877,414.0,,,,,,,,,291.32869452169564,1336.0,,,257.2015508352226,1231.0,,,255.03672004616615,2091
,,,,,,,,,,,,,,294.2828774675255,516.0,,,353.3271709936763,679.0,,,,,,,,,291.59882875122355,1150.0,,,257.219188774263,1668.0,,,255.91044089684536,2142
,,,,,,,,,,,,,,298.22660105834143,590.0,,,358.06973999360696,672.0,,,,,,,,,292.09402224830745,1710.0,,,257.5044093006281,1809.0,,,256.03226657261416,2063
,,,,,,,,,,,,,,299.91588496358133,724.0,,,363.2793509884901,641.0,,,,,,,,,292.39447104780146,1701.0,,,257.71880437955474,1431.0,,,256.34705251695584,1922
,,,,,,,,,,,,,,301.80662796019425,529.0,,,367.72626759784856,810.0,,,,,,,,,292.4451901997239,1481.0,,,257.77567070855395,1840.0,,,256.57896219464544,2500
,,,,,,,,,,,,,,302.16946309988145,319.0,,,368.0440272240912,436.0,,,,,,,,,292.98970842610004,1356.0,,,257.9649958777129,1804.0,,,256.5995820081831,1946
,,,,,,,,,,,,,,302.7271976614893,719.0,,,368.5025523479798,637.0,,,,,,,,,293.04318011495104,1082.0,,,259.1227524474365,1421.0,,,256.6790288602297,2366
,,,,,,,,,,,,,,306.34475693077513,501.0,,,373.15910519215095,441.0,,,,,,,,,293.06767853120976,1746.0,,,260.6785860950153,1667.0,,,257.04843767616467,1989
,,,,,,,,,,,,,,309.6717784951914,571.0,,,382.22371854237474,652.0,,,,,,,,,293.2110564198707,1567.0,,,260.9141636965079,1649.0,,,257.09962829876355,1886
,,,,,,,,,,,,,,313.3173951496558,536.0,,,392.0276857684698,797.0,,,,,,,,,293.2774040765568,1324.0,,,261.4563498071345,1636.0,,,257.13445819327137,2591
,,,,,,,,,,,,,,320.67664638194105,718.0,,,395.510147020891,443.0,,,,,,,,,293.4107834874053,1368.0,,,261.66631408603945,1452.0,,,257.1356433123491,2098
,,,,,,,,,,,,,,323.7333454273746,535.0,,,396.911937646303,409.0,,,,,,,,,293.5385042071317,1346.0,,,262.6891188995864,1797.0,,,257.2459905725532,2155
,,,,,,,,,,,,,,324.73127648138,506.0,,,397.1005726442515,806.0,,,,,,,,,293.78064415586255,1705.0,,,264.1305835609897,1417.0,,,257.35924174354204,1954
,,,,,,,,,,,,,,324.87583285257205,519.0,,,399.7611501255077,662.0,,,,,,,,,294.15948483426604,1613.0,,,264.2414830272839,1647.0,,,257.37334568291294,2138
,,,,,,,,,,,,,,329.0149541079846,331.0,,,401.5527969856138,820.0,,,,,,,,,294.90146934124687,1143.0,,,264.3412307987755,1436.0,,,257.3734677377794,2498
,,,,,,,,,,,,,,329.1823640506703,314.0,,,417.561967481876,429.0,,,,,,,,,295.0273359355139,1577.0,,,264.4836446559472,1450.0,,,257.42010072690647,2388
,,,,,,,,,,,,,,335.619404592468,514.0,,,447.4812642386214,420.0,,,,,,,,,295.0787228402814,1023.0,,,264.8891008962646,1395.0,,,257.53708393435653,2384
,,,,,,,,,,,,,,336.02994425827114,302.0,,,448.0693639108935,809.0,,,,,,,,,295.53515671128224,1119.0,,,265.13413808778245,1535.0,,,257.8995434986354,2469
,,,,,,,,,,,,,,336.5451249828984,505.0,,,459.5174085277449,391.0,,,,,,,,,296.01839871072497,1485.0,,,266.55973722305407,1796.0,,,258.1051381796221,2017
,,,,,,,,,,,,,,337.07361368603307,715.0,,,498.9809671237743,419.0,,,,,,,,,296.0865624832566,1473.0,,,266.7118635729376,1807.0,,,258.391302087543,2075
,,,,,,,,,,,,,,339.18383062969536,338.0,,,500.597823110868,408.0,,,,,,,,,296.0973899669346,1317.0,,,268.0779742443548,1833.0,,,258.5703365094998,2224
,,,,,,,,,,,,,,345.4934201283841,528.0,,,500.8087908599913,411.0,,,,,,,,,297.3080153678535,1575.0,,,268.3877762280877,1429.0,,,258.865104164423,2550
,,,,,,,,,,,,,,352.7894287239979,509.0,,,521.955856193518,811.0,,,,,,,,,297.5505739113999,1058.0,,,269.13364744098203,1677.0,,,259.58300908387525,2443
,,,,,,,,,,,,,,357.0732324958081,592.0,,,537.3144597044472,424.0,,,,,,,,,298.2777435087084,1707.0,,,269.1985706959432,1204.0,,,260.2174358145848,2165
,,,,,,,,,,,,,,404.1327314399063,330.0,,,548.8962760308144,813.0,,,,,,,,,298.44762764003445,1046.0,,,269.7308693515591,1241.0,,,260.28461179025686,2133
,,,,,,,,,,,,,,418.6377792246512,526.0,,,554.5849566347789,397.0,,,,,,,,,299.5927738917248,1381.0,,,270.5632606417282,1838.0,,,260.65196021467494,2246
,,,,,,,,,,,,,,452.1664380894424,306.0,,,556.7748504321722,435.0,,,,,,,,,299.87243315078985,1318.0,,,270.8152954008388,1697.0,,,260.6889909739934,2264
,,,,,,,,,,,,,,467.0136405346108,1913.0,,,616.8764445172151,651.0,,,,,,,,,299.89437940320414,1117.0,,,271.08943296725744,1446.0,,,260.78342297383784,2082
,,,,,,,,,,,,,,479.3316966648488,496.0,,,656.008048606703,785.0,,,,,,,,,301.2527306247524,1364.0,,,271.1488654062723,1810.0,,,261.0048074824505,2540
,,,,,,,,,,,,,,491.4173675030118,574.0,,,766.0947710814843,401.0,,,,,,,,,302.0120301909247,1724.0,,,271.2839303352717,1675.0,,,261.0698626545402,1896
